ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
369	"ENSG00000213983.7"	"AP1G2"	chr14	-	24034814	24035369	24034814	24034910	24035272	24035369	369	23,20	1,10	37,22	3,2	197	99	0.288771663575	1.0	0.92,0.501	0.861,0.847	-0.143
36	"ENSG00000168970.16"	"JMJD7-PLA2G4B"	chr15	+	42134390	42134789	42134390	42134474	42134751	42134789	36	3,6	7,6	9,5	6,4	197	99	0.29856779758	1.0	0.177,0.334	0.43,0.386	-0.153
3702	"ENSG00000123191.9"	"ATP7B"	chr13	-	52548070	52549304	52548070	52548220	52548553	52549304	3702	59,46	0,2	22,21	0,0	197	99	1	1.0	1.0,0.92	1.0,1.0	-0.04
3705	"ENSG00000163479.9"	"SSR2"	chr1	-	155981600	155982356	155981600	155981678	155982175	155982356	3705	1,5	0,3	4,3	1,0	197	99	0.577580871349	1.0	1.0,0.456	0.668,1.0	-0.106
370	"ENSG00000213983.7"	"AP1G2"	chr14	-	24030720	24031624	24030720	24030844	24031170	24031624	370	34,39	26,6	49,27	14,10	197	99	0.736449431789	1.0	0.397,0.766	0.638,0.576	-0.025
3710	"ENSG00000108883.8"	"EFTUD2"	chr17	-	42937272	42937911	42937272	42937413	42937799	42937911	3710	2,2	437,486	5,4	328,289	197	99	1	1.0	0.002,0.002	0.008,0.007	-0.005
3712	"ENSG00000114416.13"	"FXR1"	chr3	+	180680670	180680878	180680670	180680728	180680815	180680878	3712	106,62	102,175	87,68	147,102	185	99	0.928757228124	1.0	0.357,0.159	0.241,0.263	0.006
3714	"ENSG00000133895.10"	"MEN1"	chr11	-	64573106	64573840	64573106	64573242	64573703	64573840	3714	35,46	41,76	37,29	41,31	197	99	0.263103659104	1.0	0.3,0.233	0.312,0.32	-0.049
3716	"ENSG00000102699.5"	"PARP4"	chr13	-	25008532	25009612	25008532	25008719	25009479	25009612	3716	56,38	0,1	3,3	0,0	197	99	1	1.0	1.0,0.95	1.0,1.0	-0.025
3717	"ENSG00000102699.5"	"PARP4"	chr13	-	25008532	25009612	25008532	25008719	25009440	25009612	3717	93,10	0,4	31,31	1,0	197	99	0.772994704046	1.0	1.0,0.557	0.94,1.0	-0.192
3718	"ENSG00000177697.13"	"CD151"	chr11	+	836250	836843	836250	836442	836768	836843	3718	29,24	149,169	24,16	123,93	197	99	0.643980476492	1.0	0.089,0.067	0.089,0.08	-0.006
3719	"ENSG00000177697.13"	"CD151"	chr11	+	836250	836843	836250	836442	836804	836843	3719	3,153	0,3	59,56	0,0	197	99	0.497102256521	1.0	1.0,0.962	1.0,1.0	-0.019
3727	"ENSG00000070413.14"	"DGCR2"	chr22	-	19028570	19029472	19028570	19028807	19029319	19029472	3727	10,7	116,102	8,6	79,59	197	99	0.447174645114	1.0	0.042,0.033	0.048,0.049	-0.011
3728	"ENSG00000136068.10"	"FLNB"	chr3	+	58154166	58155520	58154166	58154385	58155316	58155520	3728	7,0	39,43	5,5	40,29	197	99	0.331866068516	1.0	0.083,0.0	0.059,0.08	-0.028
3729	"ENSG00000160221.12"	"C21orf33"	chr21	+	45564702	45565605	45564702	45564798	45565452	45565605	3729	537,28	0,1	290,275	0,0	197	99	0.728594657096	1.0	1.0,0.934	1.0,1.0	-0.033
372	"ENSG00000147140.11"	"NONO"	chrX	+	70517685	70518358	70517685	70517788	70518318	70518358	372	140,258	725,1002	191,140	684,596	197	99	0.32496114665	1.0	0.088,0.115	0.123,0.106	-0.013
3730	"ENSG00000160221.12"	"C21orf33"	chr21	+	45553497	45554036	45553497	45553523	45553983	45554036	3730	14,6	2,2	11,7	2,2	197	99	0.874686833967	1.0	0.779,0.601	0.734,0.638	0.004
3731	"ENSG00000143420.13"	"ENSA"	chr1	-	150599529	150600068	150599529	150599546	150599942	150600068	3731	3,44	0,1	13,14	0,0	197	99	1	1.0	1.0,0.957	1.0,1.0	-0.022
3733	"ENSG00000109133.8"	"TMEM33"	chr4	+	41937145	41937546	41937145	41937327	41937483	41937546	3733	97,67	8,10	73,60	13,8	197	99	0.345716476877	1.0	0.859,0.771	0.738,0.79	0.051
3734	"ENSG00000109133.8"	"TMEM33"	chr4	+	41937145	41937546	41937145	41937327	41937490	41937546	3734	79,93	1,0	15,13	0,0	197	99	1	1.0	0.975,1.0	1.0,1.0	-0.012
3735	"ENSG00000109133.8"	"TMEM33"	chr4	+	41937145	41937546	41937145	41937279	41937483	41937546	3735	92,98	45,54	91,75	44,35	197	99	0.671645688406	1.0	0.507,0.477	0.51,0.519	-0.022
3736	"ENSG00000130270.12"	"ATP8B3"	chr19	-	1806095	1806507	1806095	1806168	1806355	1806507	3736	5,0	2,0	5,3	1,1	197	99	1	1.0	0.557,NA	0.715,0.601	-0.101
3737	"ENSG00000205593.7"	"DENND6B"	chr22	-	50754453	50754904	50754453	50754516	50754798	50754904	3737	0,0	1,0	1,1	0,0	197	99	1	1.0	0.0,NA	1.0,1.0	-1.0
3738	"ENSG00000205593.7"	"DENND6B"	chr22	-	50752242	50752701	50752242	50752307	50752635	50752701	3738	6,4	29,9	9,5	20,12	197	99	0.378469342836	1.0	0.094,0.183	0.184,0.173	-0.04
3739	"ENSG00000205593.7"	"DENND6B"	chr22	-	50752635	50752871	50752635	50752701	50752828	50752871	3739	2,0	34,7	2,1	19,16	197	99	0.632726515921	1.0	0.029,0.0	0.05,0.03	-0.026
3742	"ENSG00000169660.11"	"HEXDC"	chr17	+	80398872	80399142	80398872	80398951	80399040	80399142	3742	23,12	21,1	16,11	14,7	187	99	0.424446595471	1.0	0.367,0.864	0.377,0.454	0.2
3746	"ENSG00000173137.7"	"ADCK5"	chr8	+	145616779	145617066	145616779	145616911	145616982	145617066	3746	7,3	2,0	6,3	2,1	169	99	0.743981674684	1.0	0.672,1.0	0.637,0.637	0.199
3748	"ENSG00000100395.10"	"L3MBTL2"	chr22	+	41613126	41615540	41613126	41613206	41615422	41615540	3748	1,2	16,41	1,1	13,9	197	99	0.342040120359	1.0	0.03,0.024	0.037,0.053	-0.018
374	"ENSG00000147140.11"	"NONO"	chrX	+	70517685	70518358	70517685	70517928	70518318	70518358	374	57,204	3,0	88,81	1,0	197	99	0.504185996619	1.0	0.905,1.0	0.978,1.0	-0.036
3750	"ENSG00000108021.15"	"FAM208B"	chr10	+	5756097	5756537	5756097	5756170	5756362	5756537	3750	3,11	1,0	5,3	0,0	197	99	1	1.0	0.601,1.0	1.0,1.0	-0.2
3751	"ENSG00000108021.15"	"FAM208B"	chr10	+	5762528	5762737	5762528	5762631	5762717	5762737	3751	0,11	11,64	1,1	14,19	184	99	0.811943340134	1.0	0.0,0.085	0.037,0.028	0.01
3752	"ENSG00000108021.15"	"FAM208B"	chr10	+	5804494	5805703	5804494	5804609	5804991	5805703	3752	5,1	61,79	2,2	42,35	197	99	0.599309025155	1.0	0.04,0.006	0.023,0.028	-0.003
3753	"ENSG00000268400.1"	"CTD-3214H19.4"	chr19	+	7695509	7695732	7695509	7695545	7695708	7695732	3753	2,0	448,324	1,2	212,282	197	99	1	1.0	0.002,0.0	0.002,0.004	-0.002
3758	"ENSG00000204420.4"	"C6orf25"	chr6	+	31692363	31692621	31692363	31692404	31692522	31692621	3758	0,0	1,0	1,1	0,0	197	99	1	1.0	0.0,NA	1.0,1.0	-1.0
3759	"ENSG00000204420.4"	"C6orf25"	chr6	+	31692522	31692851	31692522	31692621	31692746	31692851	3759	0,0	0,2	1,1	1,1	197	99	1	1.0	NA,0.0	0.334,0.334	-0.334
3764	"ENSG00000164934.9"	"DCAF13"	chr8	+	104439324	104442917	104439324	104439480	104442839	104442917	3764	6,18	465,396	12,9	317,282	197	99	0.462834360097	1.0	0.006,0.022	0.019,0.016	-0.004
3766	"ENSG00000204569.5"	"PPP1R10"	chr6	-	30572388	30572871	30572388	30572451	30572770	30572871	3766	15,94	0,2	21,30	0,0	197	99	1	1.0	1.0,0.959	1.0,1.0	-0.02
3769	"ENSG00000083838.11"	"ZNF446"	chr19	+	58991009	58991386	58991009	58991094	58991296	58991386	3769	5,2	1,2	3,1	1,1	197	99	0.950833883071	1.0	0.715,0.334	0.601,0.334	0.057
376	"ENSG00000177156.6"	"TALDO1"	chr11	+	763981	764433	763981	764063	764287	764433	376	13,16	2,0	11,13	0,0	197	99	1	1.0	0.766,1.0	1.0,1.0	-0.117
3772	"ENSG00000007541.10"	"PIGQ"	chr16	+	630182	630972	630182	630263	630857	630972	3772	5,4	34,19	5,2	20,13	197	99	0.617825220386	1.0	0.069,0.096	0.112,0.072	-0.009
3773	"ENSG00000168779.15"	"SHOX2"	chr3	-	157820466	157821931	157820466	157820675	157821789	157821931	3773	53,20	1,0	41,25	2,1	197	99	0.524566144117	1.0	0.964,1.0	0.912,0.926	0.063
3776	"ENSG00000154920.10"	"EME1"	chr17	+	48457119	48457862	48457119	48457137	48457672	48457862	3776	23,17	2,0	18,15	1,0	197	99	0.744481165604	1.0	0.852,1.0	0.9,1.0	-0.024
3777	"ENSG00000154920.10"	"EME1"	chr17	+	48452545	48453344	48452545	48452873	48453157	48453344	3777	133,93	2,3	93,69	3,2	197	99	0.566839226933	1.0	0.971,0.94	0.94,0.945	0.013
3778	"ENSG00000028310.13"	"BRD9"	chr5	-	868721	869234	868721	868919	869152	869234	3778	11,2	1,1	11,8	4,3	197	99	0.569275960093	1.0	0.847,0.501	0.58,0.573	0.097
3782	"ENSG00000026025.9"	"VIM"	chr10	+	17277844	17278378	17277844	17277888	17278292	17278378	3782	30,21	2768,1482	19,11	1211,810	197	99	1	1.0	0.005,0.007	0.008,0.007	-0.001
3783	"ENSG00000026025.9"	"VIM"	chr10	+	17277167	17278378	17277167	17277388	17277844	17278378	3783	24,22	2546,1342	15,9	1131,757	197	99	1	1.0	0.005,0.008	0.007,0.006	0.0
3785	"ENSG00000168404.8"	"MLKL"	chr16	-	74708857	74709302	74708857	74708998	74709221	74709302	3785	0,1	0,0	0,0	0,1	197	99	1	1.0	NA,1.0	NA,0.0	1.0
3786	"ENSG00000178163.3"	"ZNF518B"	chr4	-	10452510	10456612	10452510	10454646	10456217	10456612	3786	8,32	1,0	20,16	0,0	197	99	1	1.0	0.801,1.0	1.0,1.0	-0.099
3787	"ENSG00000137802.9"	"MAPKBP1"	chr15	+	42111443	42111848	42111443	42111577	42111792	42111848	3787	7,1	3,0	4,4	3,2	197	99	0.673570656993	1.0	0.54,1.0	0.401,0.501	0.319
3788	"ENSG00000137802.9"	"MAPKBP1"	chr15	+	42104713	42105979	42104713	42105299	42105818	42105979	3788	2,0	5,14	1,0	8,5	197	99	0.437487767653	1.0	0.167,0.0	0.059,0.0	0.054
3789	"ENSG00000137802.9"	"MAPKBP1"	chr15	+	42107456	42107997	42107456	42107603	42107821	42107997	3789	0,1	1,8	1,1	5,4	197	99	1	1.0	0.0,0.059	0.091,0.112	-0.072
378	"ENSG00000177311.6"	"ZBTB38"	chr3	+	141087145	141087646	141087145	141087225	141087462	141087646	378	31,22	0,1	8,12	0,0	197	99	1	1.0	1.0,0.917	1.0,1.0	-0.041
3790	"ENSG00000137802.9"	"MAPKBP1"	chr15	+	42104713	42105299	42104713	42104851	42105116	42105299	3790	3,5	6,13	5,3	6,6	197	99	0.453788042045	1.0	0.201,0.162	0.295,0.201	-0.067
3791	"ENSG00000214941.3"	"ZSWIM7"	chr17	-	15879873	15881477	15879873	15880406	15881357	15881477	3791	25,10	11,5	17,12	4,4	197	99	0.370378551354	1.0	0.533,0.501	0.681,0.601	-0.124
3792	"ENSG00000214941.3"	"ZSWIM7"	chr17	-	15880892	15881227	15880892	15881014	15881113	15881227	3792	15,6	6,0	5,4	4,3	197	99	0.20501812517	1.0	0.557,1.0	0.386,0.401	0.385
3795	"ENSG00000149262.12"	"INTS4"	chr11	-	77635487	77635938	77635487	77635713	77635795	77635938	3795	17,2	1,2	13,9	3,2	180	99	0.890491140792	1.0	0.903,0.355	0.704,0.712	-0.079
3796	"ENSG00000185684.8"	"EP400NL"	chr12	+	132588541	132589849	132588541	132588715	132588922	132589849	3796	6,2	2,10	3,2	3,2	197	99	0.828898792207	1.0	0.601,0.091	0.334,0.334	0.012
3797	"ENSG00000185684.8"	"EP400NL"	chr12	+	132588541	132589849	132588541	132588715	132589111	132589849	3797	3,5	2,7	5,4	4,3	197	99	0.685763064152	1.0	0.43,0.264	0.386,0.401	-0.047
379	"ENSG00000169217.4"	"CD2BP2"	chr16	-	30365286	30365643	30365286	30365317	30365504	30365643	379	66,61	3,0	35,29	1,1	197	99	0.558580912139	1.0	0.917,1.0	0.946,0.936	0.017
37	"ENSG00000168970.16"	"JMJD7-PLA2G4B"	chr15	+	42128672	42129138	42128672	42128749	42128978	42129138	37	12,24	26,6	14,10	20,12	197	99	0.429503520471	1.0	0.188,0.668	0.26,0.295	0.151
3801	"ENSG00000185803.4"	"SLC52A2"	chr8	+	145583282	145584153	145583282	145583407	145583831	145584153	3801	157,154	4,7	108,82	3,2	197	99	0.873333040234	1.0	0.952,0.917	0.948,0.954	-0.016
3802	"ENSG00000185803.4"	"SLC52A2"	chr8	+	145582649	145582893	145582649	145582725	145582843	145582893	3802	1,6	12,39	1,1	9,13	197	99	0.710754853375	1.0	0.04,0.072	0.053,0.037	0.011
3804	"ENSG00000111144.5"	"LTA4H"	chr12	-	96402871	96407036	96402871	96402926	96406965	96407036	3804	2,3	48,33	2,2	57,35	197	99	0.632712138062	1.0	0.021,0.044	0.017,0.028	0.01
3805	"ENSG00000173171.10"	"MTX1"	chr1	+	155180338	155182010	155180338	155180418	155181917	155182010	3805	25,16	131,82	17,14	87,66	197	99	0.825567571139	1.0	0.088,0.089	0.089,0.096	-0.004
3806	"ENSG00000150995.13"	"ITPR1"	chr3	+	4856328	4856902	4856328	4856416	4856736	4856902	3806	30,25	7,0	13,11	2,2	197	99	0.613986846954	1.0	0.683,1.0	0.766,0.734	0.092
3807	"ENSG00000150995.13"	"ITPR1"	chr3	+	4856328	4856902	4856328	4856411	4856736	4856902	3807	37,23	4,1	13,13	1,1	197	99	0.781183680616	1.0	0.823,0.92	0.867,0.867	0.004
3808	"ENSG00000150995.13"	"ITPR1"	chr3	+	4856328	4856902	4856328	4856447	4856736	4856902	3808	32,20	1,5	14,12	1,1	197	99	0.552992772686	1.0	0.941,0.668	0.876,0.858	-0.063
3809	"ENSG00000086589.7"	"RBM22"	chr5	-	150073637	150074395	150073637	150073802	150074302	150074395	3809	9,26	0,0	15,9	1,0	197	99	1	1.0	1.0,1.0	0.883,1.0	0.058
380	"ENSG00000141522.7"	"ARHGDIA"	chr17	-	79827205	79827501	79827205	79827282	79827417	79827501	380	0,16	135,231	6,3	128,111	197	99	0.973105213612	1.0	0.0,0.034	0.023,0.013	-0.001
3810	"ENSG00000099625.8"	"C19orf26"	chr19	-	1234999	1235341	1234999	1235144	1235335	1235341	3810	0,0	0,2	1,1	0,0	197	99	1	1.0	NA,0.0	1.0,1.0	-1.0
3813	"ENSG00000010292.8"	"NCAPD2"	chr12	+	6623430	6623753	6623430	6623558	6623629	6623753	3813	13,14	215,116	22,14	214,154	169	99	0.579986389826	1.0	0.034,0.066	0.057,0.051	-0.004
3814	"ENSG00000010292.8"	"NCAPD2"	chr12	+	6623430	6623753	6623430	6623558	6623652	6623753	3814	41,266	2,0	108,137	0,0	192	99	0.472682267758	1.0	0.914,1.0	1.0,1.0	-0.043
3816	"ENSG00000137310.7"	"TCF19"	chr6	+	31126673	31127484	31126673	31126812	31126919	31127484	3816	77,49	8,1	65,46	4,3	197	99	0.97977551809	1.0	0.829,0.961	0.891,0.885	0.007
3819	"ENSG00000167615.12"	"LENG8"	chr19	+	54969492	54972580	54969492	54969700	54972429	54972580	3819	183,983	0,2	181,297	0,0	197	99	1	1.0	1.0,0.996	1.0,1.0	-0.002
381	"ENSG00000215440.7"	"NPEPL1"	chr20	+	57288475	57289149	57288475	57288599	57288972	57289149	381	8,1	10,1	3,2	4,3	197	99	0.87345137136	1.0	0.287,0.334	0.274,0.251	0.048
3820	"ENSG00000009950.11"	"MLXIPL"	chr7	-	73010693	73011119	73010693	73010809	73010968	73011119	3820	6,13	10,1	19,11	5,2	197	99	0.48866542125	1.0	0.232,0.867	0.656,0.734	-0.146
3824	"ENSG00000117862.7"	"TXNDC12"	chr1	-	52485802	52486684	52485802	52486077	52486597	52486684	3824	887,1157	2,0	713,618	2,1	197	99	1	1.0	0.996,1.0	0.994,0.997	0.002
3825	"ENSG00000163743.9"	"RCHY1"	chr4	-	76415790	76416992	76415790	76415911	76416933	76416992	3825	3,0	2,13	1,1	3,2	197	99	0.87720394487	1.0	0.43,0.0	0.143,0.201	0.043
3829	"ENSG00000241343.5"	"RPL36A"	chrX	+	100646101	100646552	100646101	100646336	100646446	100646552	3829	75,50	6,5	22,24	2,2	197	99	0.925517449944	1.0	0.863,0.834	0.847,0.858	-0.004
3830	"ENSG00000241343.5"	"RPL36A"	chrX	+	100646101	100646552	100646101	100646340	100646446	100646552	3830	5,50	2,0	11,18	0,0	197	99	1	1.0	0.557,1.0	1.0,1.0	-0.222
3832	"ENSG00000168000.10"	"BSCL2"	chr11	-	62458093	62458339	62458093	62458203	62458288	62458339	3832	77,64	0,5	23,21	0,0	183	99	1	1.0	1.0,0.874	1.0,1.0	-0.063
3834	"ENSG00000149809.10"	"TM7SF2"	chr11	+	64880282	64880886	64880282	64880337	64880691	64880886	3834	1,4	5,6	3,2	6,4	197	99	0.853097083766	1.0	0.091,0.251	0.201,0.201	-0.03
3838	"ENSG00000149809.10"	"TM7SF2"	chr11	+	64882184	64882553	64882184	64882304	64882384	64882553	3838	10,0	42,11	2,1	29,18	178	99	0.241301291367	1.0	0.117,0.0	0.037,0.03	0.025
383	"ENSG00000178927.12"	"C17orf62"	chr17	-	80407306	80407832	80407306	80407356	80407654	80407832	383	27,36	1,0	14,15	0,0	197	99	1	1.0	0.931,1.0	1.0,1.0	-0.034
3840	"ENSG00000174606.8"	"ANGEL2"	chr1	-	213174127	213175576	213174127	213174254	213175505	213175576	3840	12,17	0,1	1,1	0,0	197	99	1	1.0	1.0,0.895	1.0,1.0	-0.052
3845	"ENSG00000104783.7"	"KCNN4"	chr19	-	44270684	44271859	44270684	44271241	44271691	44271859	3845	9,13	52,48	13,10	55,41	197	99	0.810748236137	1.0	0.08,0.12	0.106,0.109	-0.007
3846	"ENSG00000110583.8"	"NAA40"	chr11	+	63714196	63714475	63714196	63714273	63714422	63714475	3846	28,6	0,3	17,12	1,0	197	99	0.738396460417	1.0	1.0,0.501	0.895,1.0	-0.197
3847	"ENSG00000110583.8"	"NAA40"	chr11	+	63719840	63720311	63719840	63719947	63720227	63720311	3847	85,51	1,3	36,39	0,0	197	99	0.37740625619	1.0	0.977,0.895	1.0,1.0	-0.064
3848	"ENSG00000110583.8"	"NAA40"	chr11	+	63719709	63719947	63719709	63719805	63719878	63719947	3848	1,2	99,67	1,1	51,51	171	99	1	1.0	0.006,0.017	0.011,0.011	0.001
3849	"ENSG00000110583.8"	"NAA40"	chr11	+	63713311	63714475	63713311	63713407	63714422	63714475	3849	18,12	42,20	17,11	22,16	197	99	0.234503565859	1.0	0.177,0.232	0.28,0.257	-0.064
384	"ENSG00000053900.6"	"ANAPC4"	chr4	+	25396292	25396535	25396292	25396335	25396450	25396535	384	1,7	23,34	2,1	15,12	197	99	0.756710365615	1.0	0.021,0.094	0.063,0.04	0.006
3850	"ENSG00000110583.8"	"NAA40"	chr11	+	63713311	63714475	63713311	63713407	63714196	63714475	3850	27,10	2,1	18,13	1,1	197	99	0.879042271132	1.0	0.872,0.834	0.9,0.867	-0.03
3852	"ENSG00000126088.8"	"UROD"	chr1	+	45478814	45479026	45478814	45478887	45478939	45479026	3852	146,141	4,3	77,78	2,2	150	99	0.7542740221	1.0	0.96,0.969	0.962,0.963	0.002
3853	"ENSG00000126088.8"	"UROD"	chr1	+	45478457	45478691	45478457	45478476	45478578	45478691	3853	148,125	1,0	33,37	0,0	197	99	0.592969914449	1.0	0.987,1.0	1.0,1.0	-0.006
3854	"ENSG00000126088.8"	"UROD"	chr1	+	45479580	45480508	45479580	45479742	45480407	45480508	3854	121,156	1,2	115,95	2,2	197	99	0.478309346356	1.0	0.984,0.975	0.967,0.96	0.016
3855	"ENSG00000126088.8"	"UROD"	chr1	+	45480611	45481077	45480611	45480678	45480985	45481077	3855	8,116	2,0	36,46	0,0	197	99	0.300280225349	1.0	0.668,1.0	1.0,1.0	-0.166
3856	"ENSG00000100242.11"	"SUN2"	chr22	-	39146902	39147378	39146902	39147040	39147214	39147378	3856	2,1	33,29	3,2	31,17	197	99	0.351126077003	1.0	0.03,0.017	0.046,0.056	-0.028
3857	"ENSG00000100242.11"	"SUN2"	chr22	-	39136271	39137055	39136271	39136437	39137011	39137055	3857	1,10	34,26	4,3	20,13	197	99	0.678861346176	1.0	0.015,0.162	0.091,0.104	-0.009
385	"ENSG00000053900.6"	"ANAPC4"	chr4	+	25396292	25396535	25396292	25396346	25396450	25396535	385	8,3	0,1	1,1	0,0	197	99	1	1.0	1.0,0.601	1.0,1.0	-0.2
3860	"ENSG00000108405.3"	"P2RX1"	chr17	-	3806844	3807318	3806844	3806925	3807221	3807318	3860	25,18	3,11	13,8	3,2	197	99	0.690768919914	1.0	0.807,0.451	0.685,0.668	-0.048
3861	"ENSG00000108405.3"	"P2RX1"	chr17	-	3806844	3807318	3806844	3806874	3807221	3807318	3861	17,29	0,4	10,9	0,0	197	99	1	1.0	1.0,0.785	1.0,1.0	-0.107
3862	"ENSG00000108821.9"	"COL1A1"	chr17	-	48277113	48277552	48277113	48277308	48277454	48277552	3862	7,3	0,1	1,1	0,0	197	99	1	1.0	1.0,0.601	1.0,1.0	-0.2
3864	"ENSG00000108821.9"	"COL1A1"	chr17	-	48264000	48264483	48264000	48264283	48264375	48264483	3864	0,4	1,1	0,1	2,1	190	99	0.610705049894	1.0	0.0,0.676	0.0,0.343	0.167
3865	"ENSG00000169679.10"	"BUB1"	chr2	-	111408122	111408316	111408122	111408200	111408275	111408316	3865	148,126	1,1	46,53	0,0	173	99	0.612952889279	1.0	0.988,0.986	1.0,1.0	-0.013
3867	"ENSG00000231500.2"	"RPS18"	chr6	+	33243741	33244044	33243741	33243843	33243952	33244044	3867	49,86	8138,7452	60,50	8105,6097	197	99	1	1.0	0.003,0.006	0.004,0.004	0.001
3868	"ENSG00000231500.2"	"RPS18"	chr6	+	33243741	33244287	33243741	33243843	33244167	33244287	3868	35,63	12,23	54,43	16,9	197	99	0.323668718114	1.0	0.594,0.579	0.629,0.706	-0.081
3869	"ENSG00000231500.2"	"RPS18"	chr6	+	33239908	33240503	33239908	33240005	33240404	33240503	3869	83,160	1,0	198,168	2,1	197	99	0.811228126289	1.0	0.977,1.0	0.98,0.988	0.004
3871	"ENSG00000213024.6"	"NUP62"	chr19	-	50411361	50413141	50411361	50412002	50412230	50413141	3871	242,265	65,71	212,155	68,49	197	99	0.326682922511	1.0	0.652,0.652	0.61,0.614	0.04
3872	"ENSG00000213024.6"	"NUP62"	chr19	-	50430950	50432761	50430950	50431072	50432582	50432761	3872	68,47	22,7	80,53	18,14	197	99	0.914043115867	1.0	0.608,0.771	0.691,0.655	0.016
3873	"ENSG00000213024.6"	"NUP62"	chr19	-	50430950	50432761	50430950	50431105	50432582	50432761	3873	35,30	26,12	57,39	22,14	197	99	0.224729588272	1.0	0.404,0.557	0.566,0.583	-0.094
3874	"ENSG00000155636.10"	"RBM45"	chr2	+	178988248	178988639	178988248	178988378	178988554	178988639	3874	5,6	17,27	5,3	18,14	197	99	0.925110992716	1.0	0.129,0.1	0.122,0.097	0.005
3876	"ENSG00000183010.12"	"PYCR1"	chr17	-	79894623	79895133	79894623	79894737	79895103	79895133	3876	21,14	2,0	15,11	1,1	197	99	0.757712040858	1.0	0.841,1.0	0.883,0.847	0.055
3882	"ENSG00000147274.10"	"RBMX"	chrX	-	135961175	135961612	135961175	135961317	135961477	135961612	3882	3,0	1,10	3,2	5,3	197	99	0.812993168082	1.0	0.601,0.0	0.232,0.251	0.059
3884	"ENSG00000147274.10"	"RBMX"	chrX	-	135961175	135961612	135961175	135961282	135961477	135961612	3884	8,9	1141,950	12,8	1095,965	197	99	1	1.0	0.004,0.005	0.005,0.004	0.0
3885	"ENSG00000183401.7"	"CCDC159"	chr19	+	11464126	11464550	11464126	11464248	11464467	11464550	3885	36,31	5,3	22,14	3,2	197	99	0.709310037004	1.0	0.783,0.839	0.787,0.779	0.028
3886	"ENSG00000183401.7"	"CCDC159"	chr19	+	11465255	11465619	11465255	11465372	11465548	11465619	3886	20,13	3,0	27,14	3,1	197	99	0.749194065702	1.0	0.77,1.0	0.819,0.876	0.038
3887	"ENSG00000183401.7"	"CCDC159"	chr19	+	11462607	11462794	11462607	11462649	11462732	11462794	3887	0,0	6,0	2,2	2,3	181	99	1	1.0	0.0,NA	0.354,0.267	-0.31
3888	"ENSG00000130787.9"	"HIP1R"	chr12	+	123344593	123344757	123344593	123344624	123344694	123344757	3888	24,7	35,22	12,8	29,20	168	99	0.544387092729	1.0	0.288,0.158	0.196,0.191	0.029
3889	"ENSG00000130787.9"	"HIP1R"	chr12	+	123344969	123345331	123344969	123345070	123345225	123345331	3889	1,2	21,23	1,1	22,16	197	99	0.915122415264	1.0	0.023,0.042	0.022,0.03	0.007
3893	"ENSG00000204839.4"	"MROH6"	chr8	-	144649780	144650058	144649780	144649846	144649955	144650058	3893	0,0	16,6	1,0	7,4	197	99	1	1.0	0.0,0.0	0.067,0.0	-0.034
3896	"ENSG00000090661.7"	"CERS4"	chr19	+	8320705	8321170	8320705	8320763	8321119	8321170	3896	2,0	3,6	1,0	3,2	197	99	0.917716251238	1.0	0.251,0.0	0.143,0.0	0.054
3897	"ENSG00000169727.8"	"GPS1"	chr17	+	80014715	80015346	80014715	80014850	80014928	80015346	3897	3,19	232,174	7,5	193,128	176	99	0.386054423803	1.0	0.007,0.058	0.02,0.022	0.012
3898	"ENSG00000169727.8"	"GPS1"	chr17	+	80014504	80015346	80014504	80014642	80014928	80015346	3898	6,19	0,1	8,4	1,0	197	99	0.600051860245	1.0	1.0,0.905	0.801,1.0	0.052
38	"ENSG00000168970.16"	"JMJD7-PLA2G4B"	chr15	+	42138140	42138580	42138140	42138245	42138400	42138580	38	3,0	35,33	1,1	40,25	197	99	0.830601370757	1.0	0.041,0.0	0.012,0.02	0.005
3900	"ENSG00000169727.8"	"GPS1"	chr17	+	80011743	80012686	80011743	80011925	80012385	80012686	3900	37,30	70,92	32,24	76,56	197	99	0.893411563629	1.0	0.21,0.141	0.175,0.177	-0.001
3901	"ENSG00000169727.8"	"GPS1"	chr17	+	80011743	80012686	80011743	80011925	80012373	80012686	3901	0,0	15,32	1,0	25,21	197	99	0.628685544705	1.0	0.0,0.0	0.02,0.0	-0.01
3902	"ENSG00000169727.8"	"GPS1"	chr17	+	80009050	80009400	80009050	80009218	80009375	80009400	3902	0,0	2,10	1,1	6,5	197	99	1	1.0	0.0,0.0	0.077,0.091	-0.084
3904	"ENSG00000105135.11"	"ILVBL"	chr19	-	15227218	15228826	15227218	15227333	15228691	15228826	3904	13,7	13,30	16,11	22,16	197	99	0.439071201577	1.0	0.334,0.105	0.268,0.257	-0.043
3906	"ENSG00000105135.11"	"ILVBL"	chr19	-	15226811	15227132	15226811	15226882	15226962	15227132	3906	0,3	14,4	3,2	12,8	178	99	0.84032807995	1.0	0.0,0.294	0.122,0.122	0.025
