ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
2434	"ENSG00000177479.15"	"ARIH2"	chr3	+	48962150	48962272	48964894	48965246	48960180	48960244	48999044	48999112	2434	21,14	160,133	19,14	141,106	197	197	0.675520755506	1.0	0.116,0.095	0.119,0.117	-0.012
2435	"ENSG00000177479.15"	"ARIH2"	chr3	+	48962150	48962272	48982414	48982614	48960180	48960244	48999044	48999112	2435	21,14	8,13	19,14	9,6	197	197	0.579285809417	1.0	0.724,0.519	0.679,0.7	-0.068
2436	"ENSG00000177479.15"	"ARIH2"	chr3	+	48962150	48962272	48982568	48982614	48960180	48960244	48999044	48999112	2436	21,14	7,9	19,14	8,6	197	144	0.807509428831	1.0	0.687,0.532	0.635,0.63	-0.023
2439	"ENSG00000177479.15"	"ARIH2"	chr3	+	48960180	48960244	48982568	48982614	48956253	48956431	48999044	48999112	2439	54,62	7,6	42,27	7,6	162	144	0.217878094077	1.0	0.873,0.902	0.842,0.8	0.067
243	"ENSG00000137478.10"	"FCHSD2"	chr11	-	72794739	72794785	72851075	72851173	72726853	72726930	72852901	72853091	243	15,24	13,18	6,8	6,8	196	144	0.613000073257	1.0	0.459,0.495	0.424,0.424	0.053
2441	"ENSG00000177479.15"	"ARIH2"	chr3	+	48982568	48982614	48999044	48999112	48960180	48960244	49002351	49002415	2441	0,3	105,80	1,1	124,129	144	166	0.450199167269	1.0	0.0,0.041	0.009,0.009	0.012
2442	"ENSG00000177479.15"	"ARIH2"	chr3	+	48982568	48982614	48999044	48999112	48962150	48962272	49002351	49002415	2442	0,0	104,80	0,1	124,129	144	166	1	1.0	0.0,0.0	0.0,0.009	-0.004
2445	"ENSG00000103995.9"	"CEP152"	chr15	-	49041741	49041821	49044545	49044666	49040639	49040807	49048099	49048750	2445	93,45	0,2	4,3	0,0	197	178	1	1.0	1.0,0.953	1.0,1.0	-0.024
2446	"ENSG00000103995.9"	"CEP152"	chr15	-	49040639	49040807	49044545	49044666	49037092	49037189	49048099	49048750	2446	34,106	29,68	65,48	54,42	197	197	0.393360201392	1.0	0.54,0.609	0.546,0.533	0.035
2447	"ENSG00000213865.3"	"C8orf44"	chr8	+	67588979	67589137	67589876	67590189	67588453	67588519	67591955	67593235	2447	0,2	2,2	0,0	1,1	197	197	1	1.0	0.0,0.5	0.0,0.0	0.25
2448	"ENSG00000162910.14"	"MRPL55"	chr1	-	228295935	228296019	228296655	228296722	228295368	228295570	228296961	228297000	2448	1,11	12,93	2,3	23,28	165	182	0.883648236744	1.0	0.084,0.115	0.088,0.106	0.003
2449	"ENSG00000162910.14"	"MRPL55"	chr1	-	228296141	228296350	228296655	228296722	228295935	228296019	228296849	228297000	2449	9,129	0,3	22,27	1,1	165	197	0.271644483189	1.0	1.0,0.981	0.963,0.97	0.024
244	"ENSG00000256546.1"	"AC156455.1"	chr12	+	122502455	122502588	122505933	122506097	122501211	122501437	122506194	122506522	244	1,11	5,15	4,2	9,9	197	197	0.545505172237	1.0	0.167,0.423	0.308,0.182	0.05
2450	"ENSG00000162910.14"	"MRPL55"	chr1	-	228296141	228296350	228296655	228296722	228295935	228296019	228296961	228297000	2450	50,34	2,4	12,13	0,1	165	197	0.488481411135	1.0	0.968,0.91	1.0,0.939	-0.03
2452	"ENSG00000162910.14"	"MRPL55"	chr1	-	228296137	228296350	228296655	228296722	228295935	228296019	228296849	228297000	2452	9,129	4,56	22,27	13,10	165	197	0.75603053438	1.0	0.729,0.733	0.669,0.763	0.015
2453	"ENSG00000162910.14"	"MRPL55"	chr1	-	228296137	228296350	228296655	228296722	228295935	228296019	228296961	228297000	2453	50,34	39,36	12,13	9,12	165	197	0.869552033494	1.0	0.605,0.53	0.614,0.564	-0.021
2457	"ENSG00000166451.9"	"CENPN"	chr16	+	81053704	81053881	81056359	81056492	81051362	81051439	81058319	81058383	2457	143,90	0,1	13,17	0,0	197	197	0.224895443461	1.0	1.0,0.989	1.0,1.0	-0.006
2466	"ENSG00000105808.13"	"RASA4"	chr7	-	102242770	102242852	102246304	102246434	102240703	102240835	102249207	102249269	2466	2,6	0,6	4,3	2,1	197	180	0.795388662614	1.0	1.0,0.477	0.646,0.733	0.049
2467	"ENSG00000187522.9"	"HSPA14"	chr10	+	14894368	14894530	14896123	14896335	14891719	14891810	14897839	14897942	2467	77,62	0,4	1,1	0,0	197	197	1	1.0	1.0,0.939	1.0,1.0	-0.03
2468	"ENSG00000187522.9"	"HSPA14"	chr10	+	14894368	14894530	14896123	14896279	14891719	14891810	14897839	14897942	2468	1,31	9,116	2,3	19,24	197	197	0.291871519238	1.0	0.1,0.211	0.095,0.111	0.052
2469	"ENSG00000184164.10"	"CRELD2"	chr22	+	50316881	50316965	50318007	50318103	50316259	50316355	50319064	50319205	2469	17,30	39,33	17,10	24,17	182	194	0.966626040959	1.0	0.317,0.492	0.43,0.385	-0.003
2470	"ENSG00000159592.6"	"GPBP1L1"	chr1	-	46099160	46099319	46099767	46099908	46096153	46096278	46105881	46106075	2470	127,100	270,224	73,83	183,187	197	197	0.604658378619	1.0	0.32,0.309	0.285,0.307	0.019
2471	"ENSG00000164172.14"	"MOCS2"	chr5	-	52397188	52397339	52397926	52398054	52396240	52396364	52402906	52403051	2471	70,167	58,111	69,66	56,47	197	197	0.773604465192	1.0	0.547,0.601	0.552,0.584	0.006
2472	"ENSG00000136560.9"	"TANK"	chr2	+	162017773	162017923	162033622	162033811	162016937	162016997	162036124	162036272	2472	13,9	1,0	6,5	0,0	197	197	1	1.0	0.929,1.0	1.0,1.0	-0.035
2473	"ENSG00000136560.9"	"TANK"	chr2	+	162017773	162017923	162033622	162033695	162016937	162016997	162036124	162036272	2473	13,9	3,4	6,5	0,0	197	171	1	1.0	0.79,0.661	1.0,1.0	-0.274
2475	"ENSG00000134152.6"	"KATNBL1"	chr15	-	34470021	34470200	34472668	34472802	34455760	34455891	34502151	34502280	2475	0,1	2,16	0,0	5,4	197	197	1	1.0	0.0,0.059	0.0,0.0	0.029
2476	"ENSG00000102901.8"	"CENPT"	chr16	-	67865478	67865515	67865743	67865793	67865118	67865261	67865914	67866011	2476	27,36	70,0	66,67	53,59	148	135	0.414957783689	1.0	0.26,1.0	0.532,0.509	0.11
247	"ENSG00000115970.14"	"THADA"	chr2	-	43819982	43820029	43822785	43822960	43819455	43819555	43823069	43823146	247	5,0	0,4	1,1	1,1	197	145	0.599225093976	1.0	1.0,0.0	0.424,0.424	0.076
2481	"ENSG00000245910.4"	"SNHG6"	chr8	-	67834558	67834627	67837671	67837883	67834052	67834349	67838612	67838633	2481	2,3	766,571	0,1	83,92	197	167	1	1.0	0.002,0.004	0.0,0.009	-0.001
2482	"ENSG00000245910.4"	"SNHG6"	chr8	-	67837671	67837883	67838432	67838537	67834848	67834960	67838612	67838633	2482	11,6	370,392	5,6	172,208	197	197	0.422017690517	1.0	0.029,0.015	0.028,0.028	-0.006
2483	"ENSG00000114054.9"	"PCCB"	chr3	+	135975396	135975465	135979320	135979377	135974697	135974817	135980793	135980907	2483	143,152	112,129	194,161	151,113	167	155	0.541180547598	1.0	0.542,0.522	0.544,0.569	-0.024
2485	"ENSG00000114054.9"	"PCCB"	chr3	+	135978017	135978077	135979104	135979197	135975396	135975465	135979320	135979377	2485	0,1	0,0	1,1	1,1	158	191	1	1.0	NA,1.0	0.547,0.547	0.453
2488	"ENSG00000132017.6"	"DCAF15"	chr19	+	14071098	14071203	14071276	14071392	14070795	14070881	14071751	14072254	2488	166,161	66,66	41,56	20,28	197	197	0.343931341702	1.0	0.716,0.709	0.672,0.667	0.043
2489	"ENSG00000111906.13"	"HDDC2"	chr6	-	125613986	125614055	125619795	125619962	125598247	125598386	125621683	125621805	2489	620,709	919,880	631,530	873,756	197	167	0.758540541258	1.0	0.364,0.406	0.38,0.373	0.009
248	"ENSG00000115970.14"	"THADA"	chr2	-	43655238	43655370	43712372	43712464	43625109	43625278	43725971	43726094	248	37,10	47,20	13,12	24,17	190	197	0.740319052192	1.0	0.449,0.341	0.36,0.423	0.004
2491	"ENSG00000111906.13"	"HDDC2"	chr6	-	125614113	125614287	125618628	125618715	125613973	125614055	125619859	125619962	2491	0,4	1,1	1,1	1,1	185	197	0.968661428815	1.0	0.0,0.81	0.516,0.516	-0.111
2492	"ENSG00000111906.13"	"HDDC2"	chr6	-	125614113	125614114	125619859	125619962	125613986	125614055	125621683	125621805	2492	873,1073	1,0	921,797	1,1	197	99	1	1.0	0.998,1.0	0.998,0.998	0.001
2494	"ENSG00000105220.10"	"GPI"	chr19	+	34884632	34884676	34884818	34884971	34872370	34872424	34887205	34887335	2494	0,0	48,0	2,2	247,303	142	197	1	1.0	0.0,NA	0.011,0.009	-0.01
2496	"ENSG00000104325.2"	"DECR1"	chr8	+	91018263	91018505	91029351	91029554	91013704	91013789	91031136	91031194	2496	0,2	397,164	0,0	84,125	197	197	1	1.0	0.0,0.012	0.0,0.0	0.006
2497	"ENSG00000104325.2"	"DECR1"	chr8	+	91026606	91026726	91029351	91029554	91013632	91013789	91031136	91031194	2497	2,1	303,245	0,0	19,20	197	197	0.324380121371	1.0	0.007,0.004	0.0,0.0	0.005
2498	"ENSG00000104325.2"	"DECR1"	chr8	+	91031313	91031400	91049068	91049168	91013632	91013789	91054955	91055028	2498	8,7	226,168	0,0	49,42	185	197	0.612906294673	1.0	0.036,0.042	0.0,0.0	0.039
2499	"ENSG00000104325.2"	"DECR1"	chr8	+	91017675	91017959	91018263	91018505	91013704	91013789	91029351	91029554	2499	14,10	6,11	5,4	4,3	197	197	0.878391878405	1.0	0.7,0.476	0.556,0.571	0.024
249	"ENSG00000115970.14"	"THADA"	chr2	-	43783483	43783694	43787372	43787524	43779342	43779478	43793836	43793960	249	8,30	10,26	15,15	20,17	197	197	0.491345378483	1.0	0.444,0.536	0.429,0.469	0.041
24	"ENSG00000171163.11"	"ZNF692"	chr1	-	249150502	249150583	249150712	249150761	249149923	249150145	249151432	249151696	24	109,97	0,1	68,84	0,0	147	179	1	1.0	1.0,0.992	1.0,1.0	-0.004
2505	"ENSG00000175216.10"	"CKAP5"	chr11	-	46776437	46776617	46780472	46780593	46772895	46773084	46780818	46780992	2505	380,345	2,1	25,27	0,0	197	197	0.663969222611	1.0	0.995,0.997	1.0,1.0	-0.004
2506	"ENSG00000251595.3"	"ABCA11P"	chr4	-	429558	429668	431234	431300	419603	420762	466363	466490	2506	5,5	0,3	4,5	2,2	164	197	0.719028920984	1.0	1.0,0.667	0.706,0.75	0.106
2508	"ENSG00000133597.5"	"ADCK2"	chr7	+	140386789	140387041	140389396	140389525	140380841	140380937	140390559	140390613	2508	23,10	19,9	14,11	13,9	197	197	0.943184960389	1.0	0.548,0.526	0.519,0.55	0.003
2509	"ENSG00000130935.5"	"NOL11"	chr17	+	65732781	65732870	65733186	65733261	65732015	65732139	65733623	65733808	2509	35,377	34,374	85,95	67,78	187	173	0.240627412518	1.0	0.488,0.483	0.54,0.53	-0.05
250	"ENSG00000138069.12"	"RAB1A"	chr2	-	65318116	65318212	65325104	65325200	65315004	65315824	65331867	65331940	250	865,893	0,0	761,622	3,2	194	194	1	1.0	1.0,1.0	0.996,0.997	0.004
2510	"ENSG00000126432.9"	"PRDX5"	chr11	+	64087205	64087340	64088132	64088264	64085559	64085858	64088336	64088375	2510	913,573	613,462	805,525	601,406	197	197	0.763071439267	1.0	0.598,0.554	0.573,0.564	0.008
2511	"ENSG00000156110.9"	"ADK"	chr10	+	76285013	76285184	76349039	76349075	76158228	76158337	76360136	76360251	2511	145,0	81,1	60,71	33,36	197	134	0.680850264706	1.0	0.549,0.0	0.553,0.573	-0.288
2512	"ENSG00000156110.9"	"ADK"	chr10	+	75960521	75960596	75984295	75984349	75910959	75911101	76074424	76074503	2512	32,0	92,0	21,19	39,31	173	152	1	1.0	0.234,NA	0.321,0.35	-0.102
2514	"ENSG00000148343.14"	"FAM73B"	chr9	+	131831116	131831178	131831354	131831408	131830297	131830611	131832127	131832244	2514	2,1	36,37	0,0	6,5	160	152	1	1.0	0.05,0.025	0.0,0.0	0.038
2516	"ENSG00000170946.10"	"DNAJC24"	chr11	+	31436357	31436496	31447833	31447902	31392262	31392406	31451817	31453396	2516	11,48	11,6	15,15	4,5	197	167	0.826946686786	1.0	0.459,0.871	0.761,0.718	-0.075
2519	"ENSG00000073921.13"	"PICALM"	chr11	-	85737333	85737409	85742510	85742653	85734458	85734584	85779692	85779775	2519	548,53	0,15	294,310	12,13	197	174	0.924476733022	1.0	1.0,0.757	0.956,0.955	-0.077
251	"ENSG00000138069.12"	"RAB1A"	chr2	-	65318116	65318212	65325104	65325200	65316072	65316204	65331867	65331940	251	797,1178	311,291	778,631	242,195	194	194	0.990443505155	1.0	0.719,0.802	0.763,0.764	-0.003
2521	"ENSG00000112033.9"	"PPARD"	chr6	+	35378763	35378994	35387903	35388058	35314843	35314927	35389596	35389735	2521	7,19	5,17	9,10	10,9	197	197	0.745865281355	1.0	0.583,0.528	0.474,0.526	0.055
2523	"ENSG00000182150.11"	"ERCC6L2"	chr9	+	98690360	98690432	98690432	98690559	98685541	98685661	98691000	98691146	2523	19,18	0,0	14,11	1,1	170	197	0.32213796045	1.0	1.0,1.0	0.942,0.927	0.066
2524	"ENSG00000254319.1"	"RP11-134O21.1"	chr8	-	2527292	2527413	2532237	2532353	2523613	2523700	2562745	2562817	2524	12,11	2,0	1,0	0,0	197	197	1	1.0	0.857,1.0	1.0,NA	-0.072
2525	"ENSG00000221829.5"	"FANCG"	chr9	-	35077982	35078074	35078137	35078340	35077260	35077396	35078601	35078733	2525	12,6	2,0	5,4	0,0	197	190	1	1.0	0.853,1.0	1.0,1.0	-0.074
2526	"ENSG00000152056.12"	"AP1S3"	chr2	-	224629929	224630067	224640617	224640726	224623198	224623467	224642407	224642586	2526	0,0	4,3	0,1	1,1	197	197	1	1.0	0.0,0.0	0.0,0.5	-0.25
2529	"ENSG00000025423.7"	"HSD17B6"	chr12	+	57157001	57157198	57175757	57176016	57146232	57146365	57178636	57178800	2529	5,0	1,1	1,0	1,1	197	197	0.646206106992	1.0	0.833,0.0	0.5,0.0	0.166
252	"ENSG00000138069.12"	"RAB1A"	chr2	-	65316072	65316204	65318116	65318212	65315004	65315824	65331867	65331940	252	0,0	528,608	3,2	438,336	194	197	1	1.0	0.0,0.0	0.007,0.006	-0.007
2530	"ENSG00000025423.7"	"HSD17B6"	chr12	+	57157001	57157198	57167617	57167949	57145944	57146102	57175757	57176016	2530	2,0	2,4	0,0	0,1	197	197	1	1.0	0.5,0.0	NA,0.0	0.25
2531	"ENSG00000025423.7"	"HSD17B6"	chr12	+	57156987	57157198	57175757	57176016	57146236	57146365	57178636	57178800	2531	4,0	1,1	0,0	1,1	197	197	1	1.0	0.8,0.0	0.0,0.0	0.4
2532	"ENSG00000120526.6"	"NUDCD1"	chr8	-	110308612	110308798	110334537	110334692	110305572	110305753	110346121	110346614	2532	88,89	97,86	17,17	22,27	197	197	0.225335932199	1.0	0.476,0.509	0.436,0.386	0.081
2533	"ENSG00000087206.12"	"UIMC1"	chr5	-	176395555	176396292	176396601	176396707	176385093	176385155	176397742	176397867	2533	0,0	6,0	31,26	5,5	197	197	1	1.0	0.0,NA	0.861,0.839	-0.85
2535	"ENSG00000100038.15"	"TOP3B"	chr22	-	22322990	22323147	22326248	22326323	22321974	22322088	22326983	22327090	2535	230,101	258,111	214,172	232,180	173	197	0.771675563894	1.0	0.504,0.509	0.512,0.521	-0.01
2536	"ENSG00000100038.15"	"TOP3B"	chr22	-	22324581	22324778	22325351	22325433	22322990	22323147	22326248	22326323	2536	11,30	45,153	21,23	99,103	180	197	0.91299593576	1.0	0.211,0.177	0.188,0.196	0.002
2537	"ENSG00000169764.10"	"UGP2"	chr2	+	64069672	64069733	64082017	64082070	64068102	64068366	64083439	64083567	2537	7,3	2,0	6,5	1,0	159	151	0.740659835411	1.0	0.769,1.0	0.851,1.0	-0.041
2546	"ENSG00000183255.7"	"PTTG1IP"	chr21	-	46276107	46276279	46281077	46281186	46269499	46271542	46285309	46285362	2546	7,96	0,2	21,29	1,1	197	197	0.347582868856	1.0	1.0,0.98	0.955,0.967	0.029
2548	"ENSG00000075702.12"	"WDR62"	chr19	+	36582101	36582213	36582303	36582367	36581346	36581422	36583590	36583713	2548	31,26	24,29	13,12	12,14	197	162	0.743875720439	1.0	0.515,0.424	0.471,0.413	0.028
2549	"ENSG00000158483.11"	"FAM86C1"	chr11	+	71502784	71502865	71504425	71504527	71500828	71500891	71507062	71507212	2549	4,5	4,3	2,2	1,1	179	197	0.730007685667	1.0	0.524,0.647	0.688,0.688	-0.102
254	"ENSG00000138069.12"	"RAB1A"	chr2	-	65316072	65316204	65318116	65318212	65313988	65315824	65325104	65325200	254	538,521	526,686	416,344	445,344	194	197	0.468105723302	1.0	0.509,0.435	0.487,0.504	-0.024
2550	"ENSG00000158483.11"	"FAM86C1"	chr11	+	71502781	71502865	71504425	71504527	71500828	71500891	71507062	71507212	2550	15,7	4,3	4,4	1,1	182	197	0.622756819368	1.0	0.802,0.716	0.812,0.812	-0.053
2552	"ENSG00000131067.12"	"GGT7"	chr20	-	33437934	33438000	33438584	33438720	33437763	33437863	33439033	33439171	2552	2,1	0,0	1,1	1,1	197	164	1	1.0	1.0,1.0	0.454,0.454	0.546
2553	"ENSG00000122692.7"	"SMU1"	chr9	-	33068821	33068932	33073593	33073647	33062046	33062175	33076580	33076665	2553	0,1	127,95	0,0	22,27	152	197	0.49565558234	1.0	0.0,0.013	0.0,0.0	0.006
2559	"ENSG00000140682.14"	"TGFB1I1"	chr16	+	31485002	31485055	31485155	31485298	31484761	31484877	31485472	31485560	2559	4,4	0,5	1,1	1,1	151	197	0.601764449068	1.0	1.0,0.511	0.566,0.566	0.19
2560	"ENSG00000174444.10"	"RPL4"	chr15	-	66795395	66795502	66795695	66795867	66794949	66795088	66797125	66797183	2560	1038,10093	943,10623	3281,3246	3082,3396	197	197	0.94421859838	1.0	0.524,0.487	0.516,0.489	0.003
2561	"ENSG00000174444.10"	"RPL4"	chr15	-	66795395	66795502	66795695	66795828	66794949	66795088	66797125	66797184	2561	0,4	4213,3546	0,0	1340,1732	197	197	1	1.0	0.0,0.001	0.0,0.0	0.001
2563	"ENSG00000174444.10"	"RPL4"	chr15	-	66794949	66795502	66795695	66795828	66794125	66794250	66797125	66797184	2563	0,1	2842,2366	0,0	476,379	197	197	1	1.0	0.0,0.0	0.0,0.0	0.0
2564	"ENSG00000120805.9"	"ARL1"	chr12	-	101796642	101796724	101796919	101797033	101794839	101794951	101799621	101799759	2564	4,3	418,324	0,0	161,164	197	180	1	1.0	0.009,0.008	0.0,0.0	0.009
2565	"ENSG00000120805.9"	"ARL1"	chr12	-	101796642	101796724	101799621	101799759	101794839	101794951	101801419	101801524	2565	53,91	214,152	156,114	314,224	197	180	0.295297810594	1.0	0.185,0.354	0.312,0.317	-0.045
2566	"ENSG00000120805.9"	"ARL1"	chr12	-	101796642	101796724	101799621	101799759	101790317	101790355	101801419	101801524	2566	0,33	1,0	112,102	2,1	197	180	0.225845091859	1.0	0.0,1.0	0.981,0.989	-0.485
2567	"ENSG00000120805.9"	"ARL1"	chr12	-	101796642	101796706	101796919	101797033	101794839	101794951	101799621	101799759	2567	4,3	149,118	0,0	7,7	197	162	1	1.0	0.022,0.02	0.0,0.0	0.021
2570	"ENSG00000120805.9"	"ARL1"	chr12	-	101794839	101794951	101796642	101796724	101790191	101790355	101796919	101797033	2570	4,1	176,121	0,0	38,39	180	197	0.483182689917	1.0	0.024,0.009	0.0,0.0	0.017
2572	"ENSG00000120805.9"	"ARL1"	chr12	-	101794839	101794951	101796642	101796724	101790176	101790355	101801419	101801524	2572	1,0	114,52	2,1	136,148	180	197	0.748019007887	1.0	0.01,0.0	0.016,0.007	-0.006
2573	"ENSG00000084652.11"	"TXLNA"	chr1	+	32646842	32647178	32650125	32650217	32645286	32645377	32653554	32653725	2573	0,19	2,139	11,10	51,72	197	190	0.562723529825	1.0	0.0,0.116	0.172,0.118	-0.087
2574	"ENSG00000084652.11"	"TXLNA"	chr1	+	32646842	32647178	32650125	32650301	32645286	32645377	32653554	32653725	2574	0,15	3,0	7,8	0,0	197	197	1	1.0	0.0,1.0	1.0,1.0	-0.5
2575	"ENSG00000084652.11"	"TXLNA"	chr1	+	32650125	32650217	32653554	32653725	32646842	32647178	32655655	32655850	2575	73,55	35,40	65,57	43,32	190	197	0.870900057652	1.0	0.684,0.588	0.61,0.649	0.007
2576	"ENSG00000107186.12"	"MPDZ"	chr9	-	13196119	13196229	13205034	13205106	13193165	13193312	13205914	13206098	2576	4,6	8,6	1,1	1,1	170	197	0.578184498636	1.0	0.367,0.537	0.537,0.537	-0.085
2579	"ENSG00000120798.12"	"NR2C1"	chr12	-	95418925	95419031	95422162	95422285	95416109	95416179	95425124	95425264	2579	6,2	36,66	2,2	27,24	197	197	0.792773232355	1.0	0.143,0.029	0.069,0.077	0.013
257	"ENSG00000163913.7"	"IFT122"	chr3	+	129210983	129211037	129214288	129214450	129207099	129207240	129218744	129218911	257	55,46	26,54	37,19	40,22	152	197	0.275241326879	1.0	0.733,0.525	0.545,0.528	0.093
2580	"ENSG00000120798.12"	"NR2C1"	chr12	-	95418925	95419031	95422162	95422300	95414004	95416179	95425124	95425264	2580	21,79	36,66	23,20	27,24	197	197	0.84701972819	1.0	0.368,0.545	0.46,0.455	-0.001
2581	"ENSG00000120798.12"	"NR2C1"	chr12	-	95425124	95425264	95442843	95443009	95422162	95422285	95445537	95445719	2581	58,76	9,5	45,34	4,3	197	197	0.87013941006	1.0	0.866,0.938	0.918,0.919	-0.017
2582	"ENSG00000120798.12"	"NR2C1"	chr12	-	95425124	95425264	95442843	95443009	95422162	95422300	95445537	95445719	2582	61,71	46,76	41,33	43,27	197	197	0.909076319362	1.0	0.57,0.483	0.488,0.55	0.007
2584	"ENSG00000265500.1"	"SENP3-EIF4A1"	chr17	+	7478436	7478576	7479841	7480010	7477863	7477996	7480373	7480483	2584	1736,1812	1930,2190	1174,1082	1372,1320	197	197	0.786038049411	1.0	0.474,0.453	0.461,0.45	0.008
2585	"ENSG00000265500.1"	"SENP3-EIF4A1"	chr17	+	7477583	7477626	7477863	7477996	7475601	7476182	7478436	7478576	2585	16,29	1457,1816	18,15	1355,1234	141	197	0.828728927967	1.0	0.015,0.022	0.018,0.017	0.001
2587	"ENSG00000265500.1"	"SENP3-EIF4A1"	chr17	+	7475601	7476182	7477577	7477626	7474690	7474797	7477863	7477996	2587	8,0	310,689	4,2	604,586	197	147	0.771272391757	1.0	0.019,0.0	0.005,0.003	0.005
2589	"ENSG00000265500.1"	"SENP3-EIF4A1"	chr17	+	7469033	7469081	7470243	7470322	7468756	7468904	7473673	7473811	2589	94,80	71,78	56,46	39,31	146	177	0.317431098594	1.0	0.616,0.554	0.635,0.643	-0.054
258	"ENSG00000163913.7"	"IFT122"	chr3	+	129170756	129170815	129177441	129177520	129168713	129168780	129180070	129180147	258	4,12	10,16	7,3	9,5	157	177	0.796425891681	1.0	0.311,0.458	0.467,0.403	-0.051
2590	"ENSG00000265500.1"	"SENP3-EIF4A1"	chr17	+	7477863	7477996	7478436	7478576	7475601	7476182	7479841	7480010	2590	15,2	1660,1767	9,6	1306,1179	197	197	1	1.0	0.009,0.001	0.007,0.005	-0.001
2592	"ENSG00000168679.13"	"SLC16A4"	chr1	-	110924273	110924417	110925455	110925588	110923603	110923765	110931858	110931977	2592	0,3	1,3	0,0	1,1	197	197	1	1.0	0.0,0.5	0.0,0.0	0.25
2594	"ENSG00000089916.13"	"GPATCH2L"	chr14	+	76644234	76644274	76644330	76644385	76642965	76643033	76644550	76644665	2594	2,1	25,33	1,1	23,19	138	153	0.938314007518	1.0	0.081,0.033	0.046,0.055	0.006
2595	"ENSG00000089916.13"	"GPATCH2L"	chr14	+	76644234	76644274	76644330	76644385	76642965	76643033	76647106	76647192	2595	2,2	41,49	2,2	41,29	138	153	0.685870396415	1.0	0.051,0.043	0.051,0.071	-0.014
2596	"ENSG00000089916.13"	"GPATCH2L"	chr14	+	76644330	76644385	76647106	76647192	76642965	76643033	76662220	76662315	2596	9,35	11,52	17,17	23,22	153	184	0.840619606953	1.0	0.496,0.447	0.471,0.482	-0.005
2597	"ENSG00000099958.10"	"DERL3"	chr22	-	24180538	24180632	24180750	24180824	24179845	24180041	24180897	24180963	2597	13,8	7,10	4,7	4,4	172	192	0.889814531013	1.0	0.675,0.472	0.527,0.661	-0.021
2598	"ENSG00000115524.11"	"SF3B1"	chr2	-	198274493	198274731	198281464	198281635	198273092	198273305	198283232	198283312	2598	298,203	276,210	117,124	110,126	197	197	0.981568201997	1.0	0.519,0.492	0.515,0.496	0.0
2600	"ENSG00000178538.5"	"CA8"	chr8	-	61144842	61144938	61176335	61176505	61139431	61139494	61178483	61178608	2600	4,0	274,202	0,0	25,23	197	194	0.660926101894	1.0	0.014,0.0	0.0,0.0	0.007
2601	"ENSG00000178538.5"	"CA8"	chr8	-	61144842	61144900	61176335	61176505	61139431	61139494	61178483	61178608	2601	4,0	45,42	0,0	1,1	197	156	1	1.0	0.066,0.0	0.0,0.0	0.033
2602	"ENSG00000137288.5"	"UQCC2"	chr6	-	33668220	33668290	33669122	33669197	33664537	33665527	33679325	33679504	2602	137,102	87,71	243,182	180,134	173	168	0.509201006861	1.0	0.605,0.582	0.567,0.569	0.025
2604	"ENSG00000130528.7"	"HRC"	chr19	-	49655260	49655315	49655566	49655635	49654773	49654810	49656517	49656588	2604	0,41	0,8	10,13	9,9	167	153	1	1.0	NA,0.824	0.504,0.57	0.287
2605	"ENSG00000213931.1"	"HBE1"	chr11	-	5306195	5306387	5367002	5367129	5291028	5291386	5526798	5526834	2605	47,46	0,1	22,24	0,0	197	197	0.646902114516	1.0	1.0,0.979	1.0,1.0	-0.01
2607	"ENSG00000213931.1"	"HBE1"	chr11	-	5306195	5306387	5472223	5472278	5291028	5291386	5526798	5526834	2607	0,0	0,1	1,1	0,0	153	197	1	1.0	NA,0.0	1.0,1.0	-1.0
2609	"ENSG00000213931.1"	"HBE1"	chr11	-	5299578	5299666	5306195	5306387	5291028	5291386	5526798	5526834	2609	0,1	18,21	0,0	8,8	197	186	1	1.0	0.0,0.043	0.0,0.0	0.021
260	"ENSG00000205352.6"	"PRR13"	chr12	+	53836478	53836517	53837324	53837557	53835532	53835576	53839798	53840320	260	176,1055	248,1838	381,342	551,623	137	197	0.957143396939	1.0	0.505,0.452	0.499,0.441	0.009
2610	"ENSG00000213931.1"	"HBE1"	chr11	-	5299578	5299666	5367002	5367129	5291028	5291386	5526798	5526834	2610	50,70	31,33	99,76	57,30	197	186	0.712808903563	1.0	0.604,0.667	0.621,0.705	-0.028
2611	"ENSG00000213931.1"	"HBE1"	chr11	-	5299578	5299666	5323171	5323361	5291028	5291386	5526798	5526834	2611	1,0	18,21	0,1	7,12	197	186	1	1.0	0.05,0.0	0.0,0.073	-0.011
2612	"ENSG00000213931.1"	"HBE1"	chr11	-	5299578	5299666	5472223	5472278	5291028	5291386	5526798	5526834	2612	0,0	30,32	2,2	55,29	153	186	0.667401421399	1.0	0.0,0.0	0.042,0.077	-0.059
2613	"ENSG00000213931.1"	"HBE1"	chr11	-	5325535	5325707	5346426	5346544	5323171	5323361	5367002	5367129	2613	0,1	0,1	1,1	5,5	197	197	1	1.0	NA,0.5	0.167,0.167	0.333
